property_id,property_type,address,street,house_number,postal_code,city,state,country,latitude,longitude,construction_year,renovation_year,area_sqm,living_area_sqm,land_area_sqm,room_count,bedroom_count,bathroom_count,toilet_count,floor_number,total_floors,resident_count,adult_count,child_count,owner_id,owner_name,owner_type,owner_occupied,occupancy_status,ownership_status,purchase_date,purchase_price,price_per_sqm,total_price,estimated_market_value,monthly_rent,monthly_service_cost,annual_property_tax,currency,has_balcony,balcony_area_sqm,has_garden,garden_area_sqm,has_garage,garage_capacity,parking_spaces,has_basement,basement_area_sqm,has_elevator,has_storage_room,has_fireplace,has_swimming_pool,has_solar_panels,heating_type,energy_source,energy_efficiency_class,annual_energy_consumption_kwh,condition,furnished,internet_available,internet_speed_mbps,distance_to_city_center_km,distance_to_school_km,distance_to_supermarket_km,distance_to_public_transport_km,created_at,updated_at
102668,duplex,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1934,2019,132.474946,116.140650,633.791023,6,2,2,2,7,5,3,3,2,52668,Max Mustermann,private,False,occupied,owned,2017-08-09,863014.900616,6807.032502,988737.908250,1095811.121440,2659.820824,469.711430,2254.188987,EUR,False,17.260298,False,537.596002,False,2,2,False,57.534327,False,False,False,False,False,district_heating,electricity,B,14421.097505,good,False,False,275,9.340751,4.588381,3.681638,2.294191,2026-06-01T10:51:18,2026-06-01T10:51:18
102669,townhouse,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1957,2009,165.898967,145.678157,51.062109,7,1,1,1,4,4,2,4,3,52669,Max Mustermann,private,False,occupied,owned,2014-03-11,207444.872783,8283.907842,1276339.948191,1409841.456943,765.951855,129.786230,457.441503,EUR,False,4.148897,False,61.700722,False,3,3,False,13.829658,False,False,False,False,False,district_heating,electricity,B,18851.723526,good,False,False,454,12.372232,6.127441,4.909776,3.063720,2026-02-20T02:26:23,2026-02-20T02:26:23
102670,duplex,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,2015,1991,101.497364,88.765112,253.700467,5,2,2,2,0,5,3,3,2,52670,Max Mustermann,private,False,occupied,owned,2021-02-16,435413.025444,5438.255607,722186.618166,804765.929025,1424.526518,247.991939,1082.243107,EUR,False,8.708261,False,227.188715,False,2,2,False,29.027535,False,False,False,False,False,district_heating,electricity,B,10314.766820,good,False,False,663,6.531156,3.161972,2.543392,1.580986,2026-02-16T12:56:24,2026-02-16T12:56:24
102671,duplex,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1965,2015,194.464104,170.921767,1041.740269,2,2,2,2,6,5,3,1,0,52671,Max Mustermann,private,True,occupied,owned,2025-07-10,1321957.802285,9546.088336,1522132.991756,1678220.888296,3985.655873,707.681823,3512.032495,EUR,True,26.439156,True,870.754553,True,0,0,True,88.130520,True,True,True,True,True,district_heating,electricity,B,22638.265008,good,True,True,106,14.963023,7.442766,5.959379,3.721383,2026-05-27T07:01:01,2026-05-27T07:01:01
102672,villa,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1918,2006,194.241509,170.725054,1065.065168,5,5,3,3,4,12,6,3,2,52672,Max Mustermann,private,False,occupied,owned,2021-02-27,1348198.314497,9536.252712,1520217.633433,1676129.524073,4061.461797,721.288015,3583.950936,EUR,False,26.963966,False,889.803221,False,2,2,False,89.879888,False,False,False,False,False,district_heating,electricity,B,22608.758137,good,False,False,57,14.942835,7.432516,5.951200,3.716258,2026-05-23T20:39:40,2026-05-23T20:39:40
102673,townhouse,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,2006,,60.680246,52.694171,,2,1,1,1,,4,2,1,0,52673,Max Mustermann,private,True,occupied,owned,,,3634.708566,370969.562780,421274.873954,,,,EUR,True,,True,,True,0,0,True,,True,True,True,True,True,district_heating,electricity,B,4904.125697,good,True,True,,2.829139,1.282486,1.043600,0.641243,2026-02-28T02:29:12,2026-02-28T02:29:12
102674,villa,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1955,1990,187.198631,164.501115,570.600345,8,5,3,3,0,12,6,4,3,52674,Max Mustermann,private,False,occupied,owned,2018-03-29,791925.388321,9225.055768,1459616.123168,1609959.226379,2454.451122,432.850201,2059.351064,EUR,False,15.838508,False,485.990282,False,3,3,False,52.795026,False,False,False,False,False,district_heating,electricity,B,21675.167303,good,False,False,259,14.304062,7.108216,5.692415,3.554108,2026-03-09T22:54:10,2026-03-09T22:54:10
102675,villa,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1911,2003,185.822416,163.284926,55.874365,8,5,3,3,3,12,6,4,3,52675,Max Mustermann,private,False,occupied,owned,2021-08-24,212858.660501,9164.246307,1447774.280764,1597029.214672,781.591686,132.593380,472.279292,EUR,False,4.257173,False,65.630731,False,3,3,False,14.190577,False,False,False,False,False,district_heating,electricity,B,21492.738920,good,False,False,358,14.179242,7.044846,5.641847,3.522423,2026-01-13T12:39:27,2026-01-13T12:39:27
102676,loft,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,2021,,70.224016,61.128200,,6,3,2,2,,8,4,3,2,52676,Max Mustermann,private,False,occupied,owned,,,4056.409994,453090.367231,510941.914490,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,6169.229982,good,False,False,,3.694736,1.721943,1.394278,0.860972,2026-06-03T08:09:05,2026-06-03T08:09:05
102677,triplex,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,2016,1994,239.898483,211.073078,89.217672,1,2,2,2,1,6,3,1,0,52677,Max Mustermann,private,True,occupied,owned,2015-12-25,250369.880900,11553.653917,1913079.973246,2105092.727544,889.957434,152.043642,575.087822,EUR,True,5.007398,True,92.861099,True,0,0,True,16.691325,True,True,True,True,True,district_heating,electricity,B,28660.961750,good,True,True,266,19.083816,9.534860,7.628828,4.767430,2026-04-05T05:36:07,2026-04-05T05:36:07
102678,loft,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1928,1992,147.446153,129.371019,1110.701772,8,3,2,2,0,8,4,4,3,52678,Max Mustermann,private,False,occupied,owned,2011-11-08,1399539.493609,7468.550946,1117559.921048,1236470.832711,4209.780759,747.909367,3724.663797,EUR,False,27.990790,False,927.073114,False,3,3,False,93.302633,False,False,False,False,False,district_heating,electricity,B,16405.652838,good,False,False,835,10.698605,5.277753,4.231742,2.638877,2026-01-04T22:33:27,2026-01-04T22:33:27
102679,triplex,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,2004,2017,203.342227,178.767549,1079.173981,3,2,2,2,6,6,3,2,1,52679,Max Mustermann,private,True,occupied,owned,2026-04-23,1364070.728668,9938.377465,1598526.137856,1761633.945118,4107.315438,729.518156,3627.453108,EUR,True,27.281415,True,901.325418,True,1,1,True,90.938049,True,True,True,True,True,district_heating,electricity,B,23815.132394,good,True,True,190,15.768248,7.851572,6.285598,3.925786,2026-04-27T21:31:07,2026-04-27T21:31:07
102680,studio,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1957,2012,189.964586,166.945448,676.211837,6,4,3,3,5,9,5,3,2,52680,Max Mustermann,private,False,occupied,owned,2019-07-10,910738.316465,9347.272422,1483416.208473,1635946.346549,2797.688470,494.456905,2384.986497,EUR,False,18.214766,False,572.239667,False,2,2,False,60.715888,False,False,False,False,False,district_heating,electricity,B,22041.817266,good,False,False,832,14.554928,7.235579,5.794048,3.617789,2026-02-27T22:13:12,2026-02-27T22:13:12
102681,villa,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,2013,,70.897035,61.722961,,3,5,3,3,,12,6,2,1,52681,Max Mustermann,private,True,occupied,owned,,,4086.148065,458881.465256,517265.167469,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,6258.444194,good,True,True,,3.755778,1.752933,1.419007,0.876467,2026-03-10T09:47:31,2026-03-10T09:47:31
102682,duplex,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1944,,62.290081,54.116815,,5,2,2,2,,5,3,3,2,52682,Max Mustermann,private,False,occupied,owned,,,3705.840771,384821.623840,436399.827112,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,5117.522313,good,False,False,,2.975147,1.356613,1.102752,0.678307,2026-04-08T04:27:54,2026-04-08T04:27:54
102683,duplex,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,2019,1994,202.941656,178.413556,39.482136,2,2,2,2,1,5,3,1,0,52683,Max Mustermann,private,True,occupied,owned,2011-10-09,194417.403207,9920.677809,1595079.362883,1757870.439473,728.316943,123.031246,421.736587,EUR,True,3.888348,True,52.243745,True,0,0,True,12.961160,True,True,True,True,True,district_heating,electricity,B,23762.033428,good,True,True,311,15.731918,7.833127,6.270879,3.916564,2026-02-22T19:13:52,2026-02-22T19:13:52
102684,condominium,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1903,2024,92.784365,81.065252,1114.519634,2,0,1,1,8,2,1,1,0,52684,Max Mustermann,private,True,occupied,owned,2019-08-29,1403834.587694,5053.262621,647214.299857,722904.262547,4222.188809,750.136453,3736.435537,EUR,True,28.076692,True,930.191034,True,0,0,True,93.588973,True,True,True,True,True,district_heating,electricity,B,9159.787863,good,True,True,346,5.740907,2.760768,2.223239,1.380384,2026-03-14T23:43:12,2026-03-14T23:43:12
102685,penthouse,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1953,1993,225.579173,198.418804,377.381632,4,4,3,3,0,10,5,2,1,52685,Max Mustermann,private,True,occupied,owned,2023-07-07,574554.335856,10920.940218,1789867.305520,1970557.814676,1826.490304,320.139285,1463.593365,EUR,True,11.491087,True,328.194999,True,1,1,True,38.303622,True,True,True,True,True,district_heating,electricity,B,26762.820653,good,True,True,385,17.785088,8.875506,7.102677,4.437753,2026-04-18T05:26:50,2026-04-18T05:26:50
102686,mobile_home,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1906,1994,200.857512,176.571755,1153.763028,1,5,3,3,1,11,6,1,0,52686,Max Mustermann,private,True,occupied,owned,2014-01-18,1447983.406333,9828.587760,1577146.037406,1738289.186789,4349.729841,773.028433,3857.436003,EUR,True,28.959668,True,962.239806,True,0,0,True,96.532227,True,True,True,True,True,district_heating,electricity,B,23485.763279,good,True,True,172,15.542891,7.737160,6.194299,3.868580,2026-02-07T00:18:16,2026-02-07T00:18:16
102687,studio,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,1950,,41.311594,35.577688,,1,4,3,3,,9,5,1,0,52687,Max Mustermann,private,True,occupied,owned,,,2778.884386,204309.064670,239299.627369,,,,EUR,True,,True,,True,0,0,True,,True,True,True,True,True,district_heating,electricity,B,2336.653158,good,True,True,,1.072447,0.390627,0.331914,0.195313,2026-03-02T19:28:58,2026-03-02T19:28:58
102688,bungalow,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1964,2020,208.528187,183.350491,704.443325,1,3,2,2,7,7,4,1,0,52688,Max Mustermann,private,True,occupied,owned,2022-03-27,942498.740514,10167.524543,1643149.516316,1810357.850248,2889.440806,510.925273,2472.033585,EUR,True,18.849975,True,595.295382,True,0,0,True,62.833249,True,True,True,True,True,district_heating,electricity,B,24502.573630,good,True,True,57,16.238603,8.090368,6.476152,4.045184,2026-03-05T11:37:43,2026-03-05T11:37:43
102689,bungalow,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1947,1992,93.475828,81.676313,902.705364,4,3,2,2,0,7,4,2,1,52689,Max Mustermann,private,True,occupied,owned,2016-08-03,1165543.534293,5083.815653,653164.100790,729400.801943,3533.792432,626.578129,3083.341538,EUR,True,23.310871,True,757.209380,True,1,1,True,77.702902,True,True,True,True,True,district_heating,electricity,B,9251.446958,good,True,True,559,5.803622,2.792608,2.248647,1.396304,2026-06-15T14:05:00,2026-06-15T14:05:00
102690,triplex,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1930,,48.732478,42.135678,,1,2,2,2,,6,3,1,0,52690,Max Mustermann,private,True,occupied,owned,,,3106.783897,268163.179878,309021.418029,,,,EUR,True,,True,,True,0,0,True,,True,True,True,True,True,district_heating,electricity,B,3320.351690,good,True,True,,1.745504,0.732333,0.604589,0.366166,2026-05-01T04:55:20,2026-05-01T04:55:20
102691,single_family_home,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1949,2008,188.149498,165.341417,855.253680,8,1,1,1,4,3,2,4,3,52691,Max Mustermann,private,False,occupied,owned,2017-03-16,1112160.389932,9267.070858,1467798.009171,1618892.961365,3379.574460,598.897980,2937.032180,EUR,False,22.243208,False,718.457172,False,3,3,False,74.144026,False,False,False,False,False,district_heating,electricity,B,21801.212574,good,False,False,814,14.390303,7.152000,5.727354,3.576000,2026-06-27T12:43:13,2026-06-27T12:43:13
102692,duplex,Pico Boulevard 846,Pico Boulevard,846,90019,Los Angeles,California,USA,34.048580,-118.331390,1910,2016,158.980110,139.563818,477.955224,6,2,2,2,6,5,3,3,2,52692,Max Mustermann,private,False,occupied,owned,2012-04-20,687699.627533,7978.190910,1216805.598221,1344836.382923,2153.354480,378.807214,1773.695275,EUR,False,13.753993,False,410.330100,False,2,2,False,45.846642,False,False,False,False,False,district_heating,electricity,B,17934.572729,good,False,False,490,11.744708,5.808852,4.655548,2.904426,2026-04-09T22:27:47,2026-04-09T22:27:47
102693,apartment,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1947,,51.570057,44.643306,,7,0,1,1,,1,1,4,3,52693,Max Mustermann,private,False,occupied,owned,,,3232.165297,292579.557880,335681.463198,,,,EUR,False,,False,,False,3,3,False,,False,False,False,False,False,district_heating,electricity,B,3696.495892,good,False,False,,2.002866,0.862993,0.708853,0.431497,2026-06-02T08:04:06,2026-06-02T08:04:06
102694,duplex,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1928,2001,132.867522,116.487578,92.324990,3,2,2,2,2,5,3,2,1,52694,Max Mustermann,private,True,occupied,owned,2011-10-18,253865.613446,6824.378888,992115.888707,1099499.510912,900.056217,153.856244,584.668718,EUR,True,5.077312,True,95.398742,True,1,1,True,16.924374,True,True,True,True,True,district_heating,electricity,B,14473.136664,good,True,True,229,9.376357,4.606458,3.696062,2.303229,2026-05-23T01:03:21,2026-05-23T01:03:21
102695,villa,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1903,1998,112.426638,98.423540,194.940301,3,5,3,3,2,12,6,2,1,52695,Max Mustermann,private,True,occupied,owned,2017-05-10,369307.838465,5921.177007,816229.206715,907450.268954,1233.555978,213.715176,901.065928,EUR,True,7.386157,True,179.201246,True,1,1,True,24.620523,True,True,True,True,True,district_heating,electricity,B,11763.531022,good,True,True,182,7.522416,3.665227,2.944979,1.832613,2026-03-02T15:58:22,2026-03-02T15:58:22
102696,condominium,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,1940,2016,142.416151,124.925901,288.566633,1,0,1,1,6,2,1,1,0,52696,Max Mustermann,private,True,occupied,owned,2024-10-28,474637.462311,7246.295055,1074278.510659,1189212.211638,1537.841558,268.330536,1189.747119,EUR,True,9.492749,True,255.662750,True,0,0,True,31.642497,True,True,True,True,True,district_heating,electricity,B,15738.885164,good,True,True,439,10.242395,5.046139,4.046919,2.523070,2026-06-05T21:51:38,2026-06-05T21:51:38
102697,triplex,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,2019,2013,156.880518,137.708364,1001.580672,7,2,2,2,5,6,3,4,3,52697,Max Mustermann,private,False,occupied,owned,2016-08-18,1276778.256124,7885.418218,1198739.337241,1325109.979042,3855.137184,684.255392,3388.207072,EUR,False,25.535565,False,837.957549,False,3,3,False,85.118550,False,False,False,False,False,district_heating,electricity,B,17656.254655,good,False,False,595,11.554280,5.712173,4.578400,2.856086,2026-01-12T00:16:32,2026-01-12T00:16:32
102698,loft,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1912,2014,114.052872,99.860678,466.987929,4,3,2,2,6,8,4,2,1,52698,Max Mustermann,private,True,occupied,owned,2016-11-15,675361.419946,5993.033890,830222.389035,922729.311271,2117.710769,372.409625,1739.879447,EUR,True,13.507228,True,401.373475,True,1,1,True,45.024095,True,True,True,True,True,district_heating,electricity,B,11979.101669,good,True,True,770,7.669912,3.740109,3.004733,1.870055,2026-06-08T12:19:25,2026-06-08T12:19:25
102699,mobile_home,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,2007,2018,89.849957,78.472055,1075.830920,6,5,3,3,7,11,6,3,2,52699,Max Mustermann,private,False,occupied,owned,2020-01-01,1360309.785454,4923.602770,621964.749922,695334.483699,4096.450491,727.568037,3617.145338,EUR,False,27.206196,False,898.595252,False,2,2,False,90.687319,False,False,False,False,False,district_heating,electricity,B,8770.808310,good,False,False,285,5.474764,2.625649,2.115417,1.312825,2026-06-21T11:08:57,2026-06-21T11:08:57
102700,duplex,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1991,,57.124557,49.551934,,4,2,2,2,,5,3,2,1,52700,Max Mustermann,private,True,occupied,owned,,,3477.596693,340374.092790,387867.928344,,,,EUR,True,,True,,True,1,1,True,,True,True,True,True,True,district_heating,electricity,B,4432.790078,good,True,True,,2.506646,1.118759,0.912949,0.559379,2026-05-24T01:37:11,2026-05-24T01:37:11
102701,villa,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1983,2014,158.391146,139.043338,398.075808,7,5,3,3,6,12,6,4,3,52701,Max Mustermann,private,False,occupied,owned,2023-07-08,597835.283489,7952.166899,1211737.764605,1339302.856488,1893.746375,332.210888,1527.400407,EUR,False,11.956706,False,345.095243,False,3,3,False,39.855686,False,False,False,False,False,district_heating,electricity,B,17856.500698,good,False,False,562,11.691290,5.781732,4.633907,2.890866,2026-03-08T05:32:31,2026-03-08T05:32:31
102702,loft,Sunset Boulevard 101,Sunset Boulevard,101,90001,Los Angeles,California,USA,34.098342,-118.326743,1942,2014,190.397350,167.327891,906.731117,6,3,2,2,6,8,4,3,2,52702,Max Mustermann,private,False,occupied,owned,2026-02-05,1170072.507103,9366.394547,1487139.990653,1640012.314118,3546.876132,628.926485,3095.754279,EUR,False,23.401450,False,760.497079,False,2,2,False,78.004834,False,False,False,False,False,district_heating,electricity,B,22099.183640,good,False,False,622,14.594178,7.255506,5.809949,3.627753,2026-03-28T14:08:05,2026-03-28T14:08:05
102703,townhouse,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,2001,1995,84.106951,73.396840,167.940713,5,1,1,1,1,4,2,3,2,52703,Max Mustermann,private,False,occupied,owned,2019-07-23,338933.302218,4669.842020,572548.182834,641376.934770,1145.807318,197.965416,817.817199,EUR,False,6.778666,False,157.151582,False,2,2,False,22.595553,False,False,False,False,False,district_heating,electricity,B,8009.526060,good,False,False,903,4.953886,2.361204,1.904395,1.180602,2026-03-23T22:33:27,2026-03-23T22:33:27
102704,townhouse,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1918,2024,144.397350,126.676728,1186.173549,2,1,1,1,8,4,2,1,0,52704,Max Mustermann,private,True,occupied,owned,2013-09-27,1484445.243184,7333.836407,1091326.037085,1207826.267520,4455.064036,791.934571,3957.368444,EUR,True,29.688905,True,988.708399,True,0,0,True,98.963016,True,True,True,True,True,district_heating,electricity,B,16001.509220,good,True,True,734,10.422085,5.137366,4.119717,2.568683,2026-02-06T08:07:20,2026-02-06T08:07:20
102705,studio,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1917,,44.468150,38.367202,,6,4,3,3,,9,5,3,2,52705,Max Mustermann,private,False,occupied,owned,,,2918.360119,231470.128436,268956.572671,,,,EUR,False,,False,,False,2,2,False,,False,False,False,False,False,district_heating,electricity,B,2755.080357,good,False,False,,1.358739,0.535975,0.447899,0.267988,2026-01-12T04:31:55,2026-01-12T04:31:55
102706,duplex,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1904,1998,220.529626,193.956414,868.996284,2,2,2,2,2,5,3,1,0,52706,Max Mustermann,private,True,occupied,owned,2025-06-21,1127620.819627,10697.820702,1746417.715570,1923115.559703,3424.237923,606.914499,2979.405209,EUR,True,22.552416,True,729.680299,True,0,0,True,75.174721,True,True,True,True,True,district_heating,electricity,B,26093.462105,good,True,True,875,17.327106,8.642992,6.917135,4.321496,2026-03-13T23:23:59,2026-03-13T23:23:59
102707,studio,Hollywood Boulevard 214,Hollywood Boulevard,214,90028,Los Angeles,California,USA,34.101558,-118.338745,1936,2012,87.578562,76.464776,600.951422,1,4,3,3,5,9,5,1,0,52707,Max Mustermann,private,True,occupied,owned,2019-12-16,826070.349711,4823.238778,602420.183160,673993.929721,2553.092121,450.554996,2152.933551,EUR,True,16.521407,True,510.776995,True,0,0,True,55.071357,True,True,True,True,True,district_heating,electricity,B,8469.716335,good,True,True,412,5.268753,2.521059,2.031956,1.260530,2026-04-21T09:57:56,2026-04-21T09:57:56
102708,villa,Santa Monica Boulevard 508,Santa Monica Boulevard,508,90069,Los Angeles,California,USA,34.090009,-118.383720,2017,1997,136.429387,119.635272,1169.187993,3,5,3,3,1,12,6,2,1,52708,Max Mustermann,private,True,occupied,owned,2017-11-19,1465336.492039,6981.763601,1022764.490719,1132964.470947,4399.860977,782.026329,3904.996312,EUR,True,29.306730,True,974.836861,True,1,1,True,97.689099,True,True,True,True,True,district_heating,electricity,B,14945.290803,good,True,True,123,9.699409,4.770469,3.826940,2.385235,2026-03-09T19:53:48,2026-03-09T19:53:48
102709,duplex,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,2006,2001,117.340587,102.766100,64.435718,4,2,2,2,2,5,3,2,1,52709,Max Mustermann,private,True,occupied,owned,2020-01-11,222490.183129,6138.305006,858512.027580,953618.538222,809.416085,137.587502,498.676798,EUR,True,4.449804,True,72.622503,True,1,1,True,14.832679,True,True,True,True,True,district_heating,electricity,B,12414.915019,good,True,True,456,7.968100,3.891497,3.125538,1.945748,2026-03-09T16:20:27,2026-03-09T16:20:27
102710,single_family_home,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,1960,,67.268204,58.516087,,1,1,1,1,,3,2,1,0,52710,Max Mustermann,private,True,occupied,owned,,,3925.804348,427656.636246,483171.029847,,,,EUR,True,,True,,True,0,0,True,,True,True,True,True,True,district_heating,electricity,B,5777.413045,good,True,True,,3.426651,1.585838,1.285669,0.792919,2026-02-12T10:47:31,2026-02-12T10:47:31
102711,condominium,Melrose Avenue 442,Melrose Avenue,442,90038,Los Angeles,California,USA,34.083620,-118.321680,1989,2024,235.199417,206.920415,524.505903,7,0,1,1,8,2,1,4,3,52711,Max Mustermann,private,False,occupied,owned,2010-12-13,740069.141339,11346.020733,1872646.142741,2060943.355858,2304.644186,405.961777,1917.226536,EUR,False,14.801383,False,448.346488,False,3,3,False,49.337943,False,False,False,False,False,district_heating,electricity,B,28038.062199,good,False,False,932,18.657622,9.318485,7.456165,4.659242,2026-02-08T17:54:59,2026-02-08T17:54:59
102712,penthouse,Rodeo Drive 1204,Rodeo Drive,1204,90210,Los Angeles,California,USA,34.069650,-118.400350,2006,2015,219.359318,192.922188,1006.409589,2,4,3,3,6,10,5,1,0,52712,Max Mustermann,private,True,occupied,owned,2026-04-21,1282210.787778,10646.109379,1736347.615834,1912120.099451,3870.831165,687.072260,3403.096233,EUR,True,25.644216,True,841.901164,True,0,0,True,85.480719,True,True,True,True,True,district_heating,electricity,B,25938.328136,good,True,True,809,17.220961,8.589103,6.874133,4.294552,2026-06-18T20:51:28,2026-06-18T20:51:28
102713,villa,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1917,2023,153.865930,135.044310,408.711296,8,5,3,3,8,12,6,4,3,52713,Max Mustermann,private,False,occupied,owned,2017-11-28,609800.207741,7752.215491,1172799.858717,1296786.872762,1928.311711,338.414923,1560.193162,EUR,False,12.196004,False,353.780892,False,3,3,False,40.653347,False,False,False,False,False,district_heating,electricity,B,17256.646472,good,False,False,93,11.280863,5.573361,4.467632,2.786681,2026-01-14T06:09:03,2026-01-14T06:09:03
102714,penthouse,Olympic Boulevard 957,Olympic Boulevard,957,90015,Los Angeles,California,USA,34.043640,-118.268970,1997,1998,231.498749,203.650057,922.806784,5,4,3,3,2,10,5,3,2,52714,Max Mustermann,private,False,occupied,owned,2023-10-16,1188157.632043,11182.502860,1840803.188614,2026174.292433,3599.122048,638.303957,3145.320917,EUR,False,23.763153,False,773.625540,False,2,2,False,79.210509,False,False,False,False,False,district_heating,electricity,B,27547.508581,good,False,False,496,18.321980,9.148082,7.320187,4.574041,2026-02-28T05:02:30,2026-02-28T05:02:30
102715,townhouse,La Brea Avenue 619,La Brea Avenue,619,90036,Los Angeles,California,USA,34.072210,-118.344620,1990,2004,194.243153,170.726507,1145.830076,5,1,1,1,3,4,2,3,2,52715,Max Mustermann,private,False,occupied,owned,2019-10-04,1439058.835835,9536.325367,1520231.781997,1676144.972775,4323.947748,768.400878,3832.976069,EUR,False,28.781177,False,955.761229,False,2,2,False,95.937256,False,False,False,False,False,district_heating,electricity,B,22608.976101,good,False,False,69,14.942984,7.432592,5.951260,3.716296,2026-03-08T05:45:29,2026-03-08T05:45:29
102716,townhouse,Venice Boulevard 733,Venice Boulevard,733,90015,Los Angeles,California,USA,34.038910,-118.276120,1960,1990,125.164400,109.680168,476.043659,6,1,1,1,0,4,2,3,2,52716,Max Mustermann,private,False,occupied,owned,2016-02-28,685549.116567,6484.008391,925833.213071,1027125.994813,2147.141892,377.692135,1767.801282,EUR,False,13.710982,False,408.768988,False,2,2,False,45.703274,False,False,False,False,False,district_heating,electricity,B,13452.025174,good,False,False,520,8.677701,4.251756,3.413018,2.125878,2026-04-22T03:57:59,2026-04-22T03:57:59
102717,apartment,Wilshire Boulevard 327,Wilshire Boulevard,327,90036,Los Angeles,California,USA,34.061435,-118.308103,1957,1991,104.187433,91.142383,928.265899,2,0,1,1,0,1,1,1,0,52717,Max Mustermann,private,True,occupied,owned,2024-05-05,1194299.136777,5557.119137,745333.726773,830040.069234,3616.864173,641.488441,3162.153190,EUR,True,23.885983,True,778.083818,True,0,0,True,79.619942,True,True,True,True,True,district_heating,electricity,B,10671.357412,good,True,True,993,6.775139,3.285840,2.642236,1.642920,2026-05-07T01:28:22,2026-05-07T01:28:22
